,0,1
1893,6.65,1589715122.151615
1894,1.0,1589715129.173128
1895,1.0,1589715136.2244081
1896,1.0,1589715143.256747
1897,1.0,1589715150.286277
1898,1.0,1589715157.312364
1899,1.85,1589715171.344629
1900,1.46,1589715185.401485
1901,1.25,1589715199.45955
1902,1.0,1589715213.51558
1903,6.91,1589715255.690478
1904,3.24,1589715283.794291
1905,2.18,1589715304.875895
1906,1.58,1589715325.9570198
1907,1.29,1589715340.012796
1908,1.97,1589715361.102091
1909,6.18,1589715403.26931
1910,3.19,1589715431.377366
1911,22.99,1589715494.628142
1912,2.38,1589715515.713313
1913,1.1,1589715529.764693
1914,1.63,1589715550.843837
1915,1.89,1589715572.773698
1916,1.17,1589715579.8042922
1917,6.84,1589715621.958781
1918,1.0,1589715636.007212
1919,1.04,1589715643.03021
1920,18.57,1589715706.276031
1921,2.84,1589715734.3837261
1922,1.45,1589715748.439126
1923,1.0,1589715755.4691179
1924,5.57,1589715797.6402922
1925,7.32,1589715839.796641
1926,1.11,1589715853.848207
1927,1.02,1589715860.877456
1928,1.03,1589715874.930998
1929,3.73,1589715910.056771
1930,1.2,1589715917.0800278
1931,1.47,1589715938.167719
1932,17.17,1589715994.3776798
1933,1.15,1589716008.433791
1934,5.53,1589716043.587125
1935,1.48,1589716064.6697059
1936,1.94,1589716085.74848
1937,1.0,1589716092.778264
1938,5.68,1589716134.927784
1939,40.27,1589716205.204353
1940,1.38,1589716219.264096
1941,48.73,1589716296.5623019
1942,1.19,1589716310.613385
1943,10.2,1589716359.692178
1944,1.08,1589716366.715221
1945,1.11,1589716380.769643
1946,1.22,1589716394.8298829
1947,1.58,1589716415.9045792
1948,1.22,1589716429.9626539
1949,4.16,1589716458.0808141
1950,1.85,1589716479.1563258
1951,3.58,1589716514.2916741
1952,1.09,1589716521.312622
1953,1.58,1589716542.395741
1954,1.42,1589716556.448192
1955,136.95,1589716647.792945
1956,1.34,1589716668.870997
1957,1.02,1589716675.900696
1958,1.12,1589716689.952229
1959,1.55,1589716704.007694
1960,2.06,1589716732.112851
1961,1.77,1589716746.1624289
1962,1.37,1589716767.244054
1963,1.73,1589716781.2988212
1964,1.57,1589716802.385637
1965,1.01,1589716809.41665
1966,1.83,1589716830.4959629
1967,2.55,1589716858.594947
1968,2.23,1589716879.671846
1969,1.76,1589716900.7581599
1970,1.01,1589716914.808308
1971,2.92,1589716942.9140742
1972,5.01,1589716978.051424
1973,1.09,1589716992.29053
1974,1.0,1589716999.314286
1975,6.32,1589717041.481803
1976,14.58,1589717097.710283
1977,1.4,1589717111.757586
1978,1.34,1589717125.816564
1979,2.45,1589717153.9237561
1980,5.39,1589717189.049345
1981,1.16,1589717203.109287
1982,1.7,1589717224.1995451
1983,8.4,1589717266.361467
1984,2.42,1589717294.4738061
1985,1.52,1589717308.5247822
1986,2.71,1589717336.639352
1987,1.52,1589717350.694978
1988,6.94,1589717392.858891
1989,1.0,1589717406.92141
1990,1.99,1589717427.998778
1991,1.68,1589717449.084366
1992,3.8,1589717477.1938188
1993,1.11,1589717491.246701
1994,1.59,1589717505.29822
1995,5.67,1589717547.469737
1996,5.41,1589717589.634145
1997,26.44,1589717652.8701708
1998,5.16,1589717687.991195
1999,1.16,1589717702.050978
2000,4.3,1589717737.184721
2001,4.73,1589717773.240602
2002,2.28,1589717797.488103
2003,2.5,1589717818.562329
2004,1.06,1589717832.617769
2005,2.0,1589717853.70468
2006,2.83,1589717881.806962
2007,2.72,1589717909.899153
2008,1.26,1589717923.9469068
2009,1.92,1589717945.033354
2010,2.95,1589717973.127465
2011,3.75,1589718008.265455
2012,1.62,1589718022.316701
2013,93.92,1589718106.642758
2014,1.67,1589718127.719411
2015,6.24,1589718169.8986409
2016,2.45,1589718190.9937139
2017,1.72,1589718212.076272
2018,1.53,1589718233.152443
2019,2.35,1589718254.226669
2020,1.08,1589718268.2878442
2021,96.37,1589718352.59448
2022,1.47,1589718366.648287
2023,11.44,1589718422.849761
2024,1.3,1589718436.9054878
2025,9.23,1589718482.664407
2026,8.37,1589718524.825363
2027,1.02,1589718538.8791192
2028,1.19,1589718552.9313679
2029,4.81,1589718588.0719092
2030,1.74,1589718609.150296
2031,1.52,1589718623.198407
2032,1.4,1589718637.253118
2033,2.5,1589718665.3525739
2034,5.67,1589718707.507794
2035,2.74,1589718735.617957
2036,4.05,1589718763.7100952
2037,43.84,1589718841.001576
2038,4.12,1589718876.121727
2039,2.88,1589718904.223606
2040,1.91,1589718925.3000782
2041,1.46,1589718939.348553
2042,2.42,1589718960.419949
2043,1.4,1589718981.495469
2044,3.98,1589719009.612232
2045,1.96,1589719037.72262
2046,5.7,1589719072.857863
2047,1.45,1589719086.914912
2048,27.25,1589719157.1725068
2049,4.03,1589719192.3140118
2050,6.66,1589719227.429461
2051,2.93,1589719257.47743
2052,1.08,1589719268.3309739
2053,1.47,1589719289.414
2054,1.13,1589719296.4426181
2055,1.67,1589719317.5215502
2056,1.4,1589719331.582413
2057,1.04,1589719345.6458821
2058,329.25,1589719451.0487208
2059,1.38,1589719465.099249
2060,5.51,1589719507.258949
2061,1.0,1589719514.288966
2062,1.76,1589719535.365681
2063,12.17,1589719584.561014
2064,88.72,1589719675.899731
2065,2.48,1589719696.9744482
2066,1.04,1589719711.034694
2067,11.83,1589719760.2133162
2068,1.07,1589719774.268807
2069,1.24,1589719788.324867
2070,1.28,1589719802.383751
2071,4.7,1589719837.5115259
2072,2.4,1589719858.589617
2073,1.35,1589719879.6705751
2074,1.6,1589719893.73473
2075,1.54,1589719914.875262
2076,1.73,1589719928.925725
2077,3.02,1589719957.026089
2078,5.16,1589719999.18104
2079,2.01,1589720020.2632189
2080,1.02,1589720027.2898428
2081,1.52,1589720048.369078
2082,2.16,1589720069.463764
2083,1.04,1589720083.522751
2084,1.96,1589720104.605301
2085,1.23,1589720118.656299
2086,6.42,1589720160.8206139
2087,1.25,1589720174.876666
2088,1.59,1589720188.943775
2089,1.2,1589720203.004859
2090,3.82,1589720238.1404219
2091,3.46,1589720266.247503
2092,1.42,1589720280.297635
2093,1.97,1589720301.371043
2094,1.09,1589720315.4315882
2095,15.4,1589720371.646174
2096,6.82,1589720413.811472
2097,1.16,1589720427.858433
2098,1.31,1589720441.924441
2099,1.48,1589720455.980715
2100,3.14,1589720491.117734
2101,1.45,1589720505.167437
2102,1.09,1589720519.219557
2103,5.8,1589720554.363134
2104,1.35,1589720568.421622
2105,5.89,1589720610.5846121
2106,2.1,1589720631.662783
2107,1.26,1589720645.801502
2108,4.9,1589720680.9320729
2109,1.77,1589720702.014189
2110,2.81,1589720730.132573
2111,1.09,1589720744.185621
2112,1.81,1589720765.2623382
2113,1.19,1589720779.3121002
2114,7.89,1589720821.465757
2115,4.84,1589720856.5961149
2116,3.2,1589720884.708009
2117,1.81,1589720905.78755
2118,1.53,1589720926.867928
2119,1.39,1589720940.926837
2120,10.82,1589720990.1076102
2121,198.43,1589721088.50206
2122,2.07,1589721109.5835881
2123,1.23,1589721123.6366909
2124,1.65,1589721144.71569
2125,3.33,1589721172.827449
2126,1.45,1589721186.878446
2127,1.08,1589721200.933763
2128,2.42,1589721229.038131
2129,2.81,1589721250.1182342
2130,9.66,1589721299.3133912
2131,1.71,1589721320.397702
2132,2.74,1589721348.5058749
2133,3.19,1589721376.608682
2134,4.09,1589721411.741889
2135,1.53,1589721425.792928
2136,1.9,1589721446.875426
2137,3.24,1589721482.0213602
2138,2.2,1589721500.686808
2139,1.25,1589721516.1551318
2140,1.92,1589721537.242222
2141,1.19,1589721551.299989
2142,1.1,1589721565.3507571
2143,1.49,1589721579.398711
2144,7.28,1589721621.547926
2145,1.82,1589721642.631316
2146,2.67,1589721670.738527
2147,10.14,1589721719.933686
2148,2.16,1589721741.021031
2149,2.75,1589721769.128596
2150,3.51,1589721797.234682
2151,1.65,1589721818.3241742
2152,2.44,1589721846.435411
2153,2.19,1589721867.520591
2154,1.46,1589721881.565919
2155,1.07,1589721895.62408
2156,5.39,1589721930.763124
2157,1.37,1589721944.813737
2158,1.12,1589721958.865398
2159,1.81,1589721979.952384
2160,1.87,1589722001.032429
2161,476.08,1589722113.454818
2162,1.36,1589722127.506098
2163,6.71,1589722169.6674
2164,1.32,1589722183.721536
2165,2.26,1589722211.842572
2166,6.72,1589722254.0106702
2167,1.3,1589722268.063475
2168,1.31,1589722284.7198248
2169,2.41,1589722305.8039129
2170,4.48,1589722340.953847
2171,1.92,1589722362.043691
2172,1.2,1589722376.103791
2173,4.71,1589722411.231584
2174,68.27,1589722495.556673
2175,2.67,1589722516.634335
2176,1.36,1589722537.713949
2177,2.41,1589722558.801398
2178,1.63,1589722579.880525
2179,2.55,1589722600.960073
2180,1.8,1589722622.0424
2181,1.12,1589722636.095944
2182,1.11,1589722650.1528692
2183,3.61,1589722678.256927
2184,1.08,1589722692.314836
2185,1.26,1589722706.3629172
2186,1.25,1589722720.420471
2187,5.8,1589722762.597304
2188,8.68,1589722804.761384
2189,2.57,1589722832.883633
2190,4.33,1589722868.0121129
2191,1.22,1589722882.064487
2192,1.07,1589722889.0887492
2193,1.0,1589722903.144334
2194,24.34,1589722966.385314
2195,1.11,1589722973.4147289
2196,7.2,1589723022.591498
2197,5.36,1589723057.7346911
2198,1.26,1589723071.788193
2199,1.31,1589723085.845011
2200,3.0,1589723113.9536672
2201,2.49,1589723142.207495
2202,2.01,1589723160.295367
2203,3.83,1589723195.4263391
2204,11.6,1589723244.6095161
2205,5.83,1589723286.760462
2206,1.01,1589723293.784308
2207,3.07,1589723321.885438
2208,6.2,1589723364.029654
2209,2.34,1589723392.146938
2210,1.35,1589723406.1980102
2211,2.13,1589723427.283463
2212,1.0,1589723441.341023
2213,1.0,1589723441.3628118
2214,1.0,1589723448.387372
2215,1.0,1589723455.4105868
2216,1.0,1589723462.4333599
2217,1.0,1589723469.459381
2218,1.0,1589723476.489103
2219,1.0,1589723483.520552
2220,1.0,1589723490.5480168
2221,13.08,1589723504.5844312
2222,2.32,1589723525.662724
2223,3.29,1589723553.768882
2224,47.96,1589723631.065541
2225,11.54,1589723680.24954
2226,1.26,1589723694.2972312
2227,24.54,1589723757.5414321
2228,1.64,1589723778.621542
2229,3.07,1589723806.7416372
2230,1.78,1589723827.818368
2231,9.46,1589723877.005941
2232,1.46,1589723891.066022
2233,1.79,1589723912.150021
2234,1.64,1589723926.202422
2235,1.74,1589723947.2854269
2236,2.64,1589723975.391219
2237,1.92,1589723996.473629
2238,1.72,1589724017.611329
2239,1.94,1589724038.7034721
2240,2.09,1589724059.7880251
2241,2.41,1589724087.886828
2242,3.69,1589724115.9846668
2243,3.75,1589724151.137502
2244,7.14,1589724193.313052
2245,1.78,1589724214.391055
2246,1.06,1589724221.4199271
2247,3.37,1589724256.5451531
2248,1.5,1589724270.595828
2249,1.6,1589724291.683468
2250,2.24,1589724312.770992
2251,1.64,1589724333.83985
2252,1.11,1589724340.870574
2253,4.49,1589724376.000476
2254,3.14,1589724404.106205
2255,1.07,1589724418.156877
2256,7.04,1589724460.332944
2257,12.69,1589724516.543872
2258,1.0,1589724523.5679
2259,2.59,1589724551.679374
2260,6.67,1589724593.8328488
2261,6.08,1589724628.974653
2262,1.29,1589724650.057148
2263,2.69,1589724671.135921
2264,2.12,1589724699.257974
2265,4.76,1589724734.400624
2266,1.26,1589724748.4520268
2267,20.28,1589724804.64903
2268,1.9,1589724825.726058
2269,1.54,1589724846.803382
2270,2.27,1589724867.926601
2271,2.27,1589724873.481463
2272,1.25,1589724887.5192902
2273,1.04,1589724894.548487
2274,1.29,1589724908.60736
2275,5.33,1589724943.746429
2276,1.5,1589724964.826346
2277,1.26,1589724978.878549
2278,1.93,1589724999.966709
2279,1.01,1589725006.996023
2280,3.43,1589725042.14021
2281,2.87,1589725070.2345679
2282,2.89,1589725098.3409762
2283,1.2,1589725112.387388
2284,1.0,1589725119.413036
2285,1.0,1589725126.456939
2286,1.0,1589725133.4880471
2287,1.0,1589725140.511722
2288,2.76,1589725154.548501
2289,1.54,1589725175.619182
2290,9.02,1589725224.787244
2291,1.41,1589725238.8427231
2292,1.14,1589725252.89453
2293,1.45,1589725266.948878
2294,2.03,1589725288.022172
2295,1.91,1589725309.105713
2296,3.51,1589725344.237171
2297,1.1,1589725351.259181
2298,2.18,1589725379.365856
2299,5.8,1589725414.6782231
2300,2.13,1589725435.755355
2301,25.23,1589725506.005919
2302,1.25,1589725520.05472
2303,1.68,1589725534.108355
2304,1.0,1589725548.1616142
2305,1.34,1589725562.213013
2306,1.15,1589725576.267384
2307,6.14,1589725611.404247
2308,1.38,1589725632.4918709
2309,1.7,1589725646.5437388
2310,1.11,1589725660.5936818
2311,1.68,1589725681.676275
2312,2.45,1589725702.76321
2313,1.46,1589725723.84497
2314,22.92,1589725787.095606
2315,1.1,1589725794.1191401
2316,1.21,1589725808.16741
2317,14.2,1589725864.3798652
2318,102.58,1589725948.7005131
2319,7.26,1589725990.855583
2320,4.43,1589726025.986586
2321,1.78,1589726047.0700428
2322,1.24,1589726061.124135
2323,7.15,1589726103.2828212
2324,2.16,1589726131.3896792
2325,1.92,1589726152.4681249
2326,1.71,1589726166.5209222
2327,1.15,1589726180.581045
2328,1.67,1589726201.665013
2329,10.15,1589726250.846996
2330,1.13,1589726264.899147
2331,2.15,1589726285.9825332
2332,1.05,1589726293.014997
2333,5.73,1589726336.490796
2334,2.16,1589726356.025433
2335,2.0,1589726377.105155
2336,3.59,1589726412.240024
2337,6.21,1589726468.447724
2338,3.63,1589726496.558182
2339,7.47,1589726538.731104
2340,3.32,1589726573.889017
2341,1.82,1589726594.9627872
2342,1.49,1589726609.023013
2343,1.0,1589726616.049353
2344,2.5,1589726644.161244
2345,6.06,1589726686.341354
2346,11.34,1589726735.5137239
2347,7.48,1589726777.677811
2348,2.21,1589726805.792415
2349,1.25,1589726812.813907
2350,1.17,1589726826.872545
2351,1.81,1589726847.952916
2352,1.0,1589726862.0108109
2353,1.0,1589726862.032809
2354,1.0,1589726869.054871
2355,1.11,1589726883.087768
2356,1.92,1589726904.174325
2357,1.11,1589726918.2341042
2358,1.57,1589726932.293374
2359,3.73,1589726967.41914
2360,1.26,1589726981.468925
2361,2.92,1589727009.5792918
2362,1.77,1589727023.626975
2363,1.24,1589727037.6808681
2364,1.35,1589727058.7637482
2365,1.01,1589727065.789726
2366,1.33,1589727079.8412611
2367,2.75,1589727107.9531782
2368,1.48,1589727122.054788
2369,1.27,1589727136.717333
2370,1.21,1589727150.766123
2371,2.06,1589727171.845868
2372,6.59,1589727214.030506
2373,37.06,1589727284.318673
2374,1.06,1589727298.374911
2375,1.98,1589727319.460165
2376,1.05,1589727333.510783
2377,1.21,1589727347.564671
2378,1.34,1589727361.617613
2379,2.31,1589727382.706065
2380,1.34,1589727396.752335
2381,8.73,1589727445.943397
2382,1.95,1589727467.023824
2383,1.0,1589727474.049736
2384,1.82,1589727495.128055
2385,1.86,1589727516.216288
2386,1.85,1589727537.304895
2387,1.13,1589727551.359584
2388,1.2,1589727565.410837
2389,3.97,1589727600.5457458
2390,3.82,1589727628.659467
2391,4.42,1589727663.7955031
2392,2.73,1589727691.9026518
2393,2.21,1589727712.992176
2394,1.32,1589727727.0436559
2395,1.09,1589727741.098469
2396,1.99,1589727762.180248
2397,1.92,1589727783.25789
2398,1.38,1589727797.304706
2399,1.56,1589727818.39377
2400,9.58,1589727867.5771148
2401,1.14,1589727881.633059
2402,4.23,1589727909.73043
2403,7525.05,1589728071.3445172
2404,2.37,1589728095.190034
2405,1.6,1589728248.8398888
2406,3.45,1589728276.921886
2407,1.09,1589728290.968881
2408,17.27,1589728347.167965
2409,1.14,1589728361.212513
2410,2.07,1589728382.2754712
2411,1.01,1589728389.301687
2412,10.25,1589728438.468597
2413,2.99,1589728466.578513
2414,1.93,1589728494.6989708
2415,1.2,1589728501.7176251
2416,2.48,1589728529.808482
2417,773.21,1589728649.2103722
2418,1.0,1589728663.262586
2419,5.25,1589728698.402427
2420,1.65,1589728719.4834182
2421,1.22,1589728733.526957
2422,1.51,1589728747.579702
2423,1.12,1589728761.624328
2424,1.59,1589728775.665233
2425,3.41,1589728810.790661
2426,2.4,1589728831.859712
2427,12.69,1589728888.04729
2428,5.18,1589728923.181034
2429,15.95,1589728979.3914938
2430,2.18,1589729000.473801
2431,5.72,1589729042.6378372
2432,1.06,1589729056.70149
2433,5.08,1589729091.867574
2434,7.18,1589729134.0485492
2435,10.5,1589729183.281899
2436,4.5,1589729218.422529
2437,2.68,1589729246.5397189
2438,1.12,1589729260.598979
2439,1.25,1589729274.666801
2440,2.07,1589729295.7662961
2441,1.72,1589729316.8590798
2442,1.61,1589729330.917946
2443,8.25,1589729380.127541
2444,19.33,1589729436.3543072
2445,1.58,1589729457.452085
2446,1.47,1589729471.5116868
2447,1.34,1589729485.568668
2448,1.69,1589729506.651398
2449,3.18,1589729534.758548
2450,2.85,1589729562.850494
2451,1.39,1589729576.893864
2452,4.43,1589729612.002047
2453,1.22,1589729626.0488498
2454,2.52,1589729654.163316
2455,1.21,1589729668.205338
2456,1.73,1589729689.2887292
2457,1.04,1589729696.311832
2458,4.29,1589729731.426612
2459,16.38,1589729787.604952
2460,3.9,1589729822.7226932
2461,1.0,1589729829.746478
2462,1.01,1589729843.806997
2463,2.91,1589729871.8921988
2464,1.86,1589729892.965097
2465,2.98,1589729921.0558028
2466,2.93,1589729949.155786
2467,1.25,1589729963.200085
2468,1.29,1589729977.245339
2469,1.58,1589729991.304935
2470,1.36,1589730012.3778188
2471,1.0,1589730019.399031
2472,2.97,1589730047.490612
2473,1.79,1589730068.554003
2474,2.59,1589730096.650236
2475,1.26,1589730110.692414
2476,1.17,1589730117.716918
2477,1.04,1589730131.760415
2478,3.36,1589730159.8551621
2479,2.95,1589730187.992809
2480,12.6,1589730244.181485
2481,1.49,1589730258.224608
2482,16.38,1589730314.4116921
2483,1.07,1589730328.4599192
2484,1.61,1589730349.53197
2485,2.43,1589730370.60922
2486,4.7,1589730405.717464
2487,3.83,1589730440.815891
2488,3.2,1589730468.914826
2489,1.4,1589730482.9557881
2490,11.45,1589730539.143245
2491,1.43,1589730553.239595
2492,23.04,1589730616.475444
2493,10.94,1589730665.6233768
2494,1.48,1589730679.666829
2495,13.79,1589730735.892305
2496,1.23,1589730749.940785
2497,3.6,1589730785.086132
2498,1.5,1589730799.142998
2499,4.55,1589730834.280359
2500,2.78,1589730862.37033
2501,1.44,1589730876.424462
2502,1.36,1589730890.471894
2503,1.43,1589730911.554032
2504,1.06,1589730918.5811589
2505,1.0,1589730932.6276522
2506,3.27,1589730960.724864
2507,2.73,1589730988.827959
2508,16.51,1589731045.029498
2509,1.45,1589731059.0838761
2510,11.66,1589731115.2819798
2511,2.8,1589731143.384139
2512,1.56,1589731157.431603
2513,1.85,1589731178.493991
2514,1.45,1589731192.5465732
2515,19.22,1589731255.7859688
2516,1.08,1589731262.814556
2517,1.66,1589731283.891325
2518,1.84,1589731304.9687529
2519,1.93,1589731326.035857
2520,2.26,1589731347.1093519
2521,1.3,1589731361.156828
2522,1.31,1589731382.232906
2523,1.38,1589731396.283576
2524,1.36,1589731410.3324091
2525,8.64,1589731459.531792
2526,1.56,1589731473.595225
2527,1.17,1589731487.643589
2528,1.17,1589731494.691912
2529,1.17,1589731501.714011
2530,1.17,1589731508.739403
2531,1.17,1589731515.761836
2532,1.17,1589731522.787804
2533,1.17,1589731529.804561
2534,7.25,1589731543.8328152
2535,2.01,1589731564.906539
2536,2.1,1589731585.98159
2537,1.15,1589731600.028867
2538,1.0,1589731607.044074
2539,1.63,1589731628.116797
2540,443.48,1589731740.50769
2541,11.95,1589731789.68154
2542,3.92,1589731824.814412
2543,25.21,1589731888.141522
2544,3.63,1589731923.2718542
2545,1.23,1589731937.319479
2546,1.08,1589731944.34398
2547,2.31,1589731972.447555
2548,3.57,1589732000.5340202
2549,3.11,1589732028.628751
2550,1.04,1589732042.6814022
2551,1.25,1589732056.728748
2552,1.06,1589732070.778165
2553,1.57,1589732084.827351
2554,1.28,1589732098.87905
2555,1.76,1589732119.953144
2556,1.5,1589732134.011029
2557,12.08,1589732190.208739
2558,1.14,1589732197.23398
2559,12.69,1589732253.464159
2560,23.15,1589732316.714557
2561,4.53,1589732351.843883
2562,2.62,1589732379.977962
2563,1.09,1589732387.002225
2564,1.83,1589732408.0857868
2565,16.77,1589732464.306347
2566,1.49,1589732485.39409
2567,5.44,1589732520.539618
2568,1.0,1589732534.600089
2569,1.43,1589732548.654219
2570,6.53,1589732590.839443
2571,1.78,1589732611.9290528
2572,5.73,1589732647.0817122
2573,1.23,1589732661.129944
2574,10.09,1589732710.3249128
2575,1.51,1589732731.4121332
2576,8.3,1589732773.61441
2577,1.06,1589732787.669496
2578,25.88,1589732850.902011
2579,2.12,1589732871.981428
2580,3.92,1589732907.1802711
2581,1.06,1589732914.209205
2582,10.51,1589732963.394634
2583,2.45,1589732991.507148
2584,1.44,1589733005.560391
2585,1.13,1589733019.618929
2586,218.02,1589733118.026432
2587,1.94,1589733139.108087
2588,5.23,1589733181.3068118
2589,1.84,1589733202.383774
2590,5.09,1589733237.5258439
2591,1.04,1589733244.5499132
2592,2.0,1589733272.6557078
2593,1.22,1589733286.703966
2594,1.2,1589733293.734383
2595,1.03,1589733307.794724
2596,1.38,1589733321.8467672
2597,1.11,1589733335.9063559
2598,1.47,1589733349.9587991
2599,1.67,1589733371.0521479
2600,20.14,1589733434.29615
2601,2.14,1589733455.3867788
2602,1.81,1589733476.4565482
2603,1.64,1589733490.531971
2604,1.14,1589733504.584352
2605,2.71,1589733532.7026792
2606,1.28,1589733546.762797
2607,2.06,1589733567.844936
2608,5.4,1589733610.014981
2609,1.05,1589733617.040192
2610,2.94,1589733645.167646
2611,2.53,1589733673.269665
2612,3.26,1589733701.382588
2613,8.14,1589733743.5586472
2614,2.43,1589733771.6714282
2615,2.54,1589733799.78848
2616,1.7,1589733813.8506932
2617,1.67,1589733834.9420822
2618,1.03,1589733848.999267
2619,27.25,1589733912.237401
2620,1.55,1589733926.293709
2621,2.3,1589733954.402813
2622,10.63,1589734003.6089358
2623,2.54,1589734031.7201579
2624,1.28,1589734045.7799392
2625,1.13,1589734052.809856
2626,1.53,1589734073.8807948
2627,2.26,1589734094.963089
2628,2.71,1589734123.073008
2629,3.1,1589734151.1677902
2630,2.91,1589734179.280341
2631,7.41,1589734221.4507232
2632,2.93,1589734249.5579991
2633,2.65,1589734277.677214
2634,3.2,1589734305.794137
2635,2.26,1589734333.901948
2636,1.4,1589734347.959717
2637,6.44,1589734390.12604
2638,1.75,1589734411.205903
2639,1.26,1589734425.261732
2640,11.21,1589734474.452018
2641,1.17,1589734488.504745
2642,2.28,1589734509.582958
2643,4.26,1589734544.724153
2644,2.37,1589734572.8585238
2645,1.71,1589734586.916182
2646,1.66,1589734607.984481
2647,5.55,1589734650.155377
2648,2.97,1589734678.2613618
2649,1.29,1589734692.313327
2650,1.35,1589734706.3625238
2651,1.96,1589734727.439747
2652,2.94,1589734755.5532649
2653,2.14,1589734776.6362062
2654,1.04,1589734790.6995132
2655,1.09,1589734797.7251709
2656,1.09,1589734804.771758
2657,1.09,1589734811.795101
2658,1.09,1589734818.8244412
2659,1.09,1589734825.850427
2660,2.61,1589734839.884949
2661,1.6,1589734853.944104
2662,1.86,1589734875.057581
2663,2.43,1589734903.171108
2664,1.38,1589734917.228066
2665,5.3,1589734959.393506
2666,2.06,1589734980.483169
2667,1.34,1589734994.534292
2668,2.13,1589735015.616592
2669,2.18,1589735036.710818
2670,1.12,1589735050.760253
2671,10.11,1589735099.951844
2672,5.24,1589735135.095923
2673,1.28,1589735156.207828
2674,1.08,1589735163.237042
2675,1.34,1589735177.305151
2676,1.42,1589735198.398746
2677,45.36,1589735268.675456
2678,7.8,1589735310.933716
2679,1.08,1589735325.013217
2680,1.53,1589735346.095449
2681,1.41,1589735360.14448
2682,1.81,1589735381.222239
2683,9.76,1589735430.411304
2684,8.02,1589735472.575895
2685,1.01,1589735479.60501
2686,1.0,1589735493.6575859
2687,1.78,1589735514.746617
2688,3.22,1589735542.8661492
2689,2.04,1589735563.9582698
2690,4.45,1589735599.4738612
2691,2.6,1589735627.58579
2692,1.99,1589735648.65739
2693,5.64,1589735683.787074
2694,3.77,1589735719.11877
2695,10.58,1589735768.730981
2696,12.29,1589735817.914709
2697,265.79,1589735923.3300889
2698,1.14,1589735937.383256
2699,1.51,1589735951.443007
2700,1.95,1589735972.529142
2701,3.85,1589736007.660696
2702,6.04,1589736050.290661
2703,3.19,1589736078.39755
2704,1.19,1589736092.444486
2705,1.39,1589736106.4977431
2706,2.95,1589736134.612659
2707,14.14,1589736190.872959
2708,1.36,1589736204.921076
2709,7.01,1589736247.0851882
2710,4.15,1589736282.218514
2711,1.45,1589736296.27074
2712,25.83,1589736359.517709
2713,1.28,1589736373.5730402
2714,1.25,1589736387.626637
2715,1.1,1589736401.67983
2716,46.79,1589736479.1261382
2717,1.01,1589736486.157347
2718,1.03,1589736500.217691
2719,4.75,1589736535.338688
2720,8.67,1589736577.499588
2721,1.02,1589736591.558642
2722,1.67,1589736612.6303911
2723,3.81,1589736640.726392
2724,2.26,1589736668.8322408
2725,2.64,1589736689.914657
2726,9.61,1589736739.116182
2727,1.1,1589736753.17424
2728,1.77,1589736774.256823
2729,1.01,1589736781.286051
2730,1.56,1589736802.358745
2731,1.1,1589736809.3877661
2732,1.57,1589736830.470732
2733,1.89,1589736851.562259
2734,2.49,1589736879.681962
2735,1.51,1589736893.750398
2736,19.54,1589736949.974761
2737,1.57,1589736971.058458
2738,1.8,1589736992.141407
2739,1.58,1589737006.198854
2740,135.03,1589737104.594996
2741,1.11,1589737111.623564
2742,1.08,1589737125.683151
2743,4.26,1589737160.8484218
2744,1.17,1589737174.911075
2745,1.08,1589737181.935971
2746,2.51,1589737210.05003
2747,1.29,1589737224.113129
2748,1.55,1589737238.174214
2749,1.01,1589737252.2253902
2750,1.09,1589737266.280816
2751,4.37,1589737301.406281
2752,4.98,1589737336.555516
2753,3.51,1589737364.6578078
2754,2.71,1589737392.77196
2755,3.63,1589737427.9489012
2756,3.48,1589737456.057909
2757,1.22,1589737470.114728
2758,1.59,1589737491.201962
2759,1.0,1589737498.225394
2760,1.17,1589737512.2868748
2761,1.84,1589737533.367736
2762,10.01,1589737582.5467598
2763,18.45,1589737638.790016
2764,5.98,1589737680.931039
2765,7.68,1589737723.086528
2766,1.61,1589737744.16273
2767,1.99,1589737765.246347
2768,5.19,1589737800.388905
2769,3.56,1589737835.534313
2770,1.0,1589737842.564775
2771,14.79,1589737898.837412
2772,8.88,1589737941.329021
2773,2.1,1589737969.447878
2774,1.67,1589737983.50269
2775,14.59,1589738039.962917
2776,2.23,1589738061.0489511
2777,3.25,1589738096.1876302
2778,1.49,1589738110.2557418
2779,3.75,1589738145.395814
2780,17.13,1589738201.771011
2781,1.57,1589738215.8257082
2782,1.79,1589738236.907734
2783,3.41,1589738272.052377
2784,1.61,1589738286.107123
2785,1.25,1589738300.166774
2786,1.2,1589738314.222469
2787,8.8,1589738363.82401
2788,22.97,1589738427.078349
2789,129.2,1589738518.4269261
2790,1.18,1589738525.4549649
2791,2.0,1589738553.5783648
2792,1.03,1589738560.6032572
2793,1.27,1589738574.653193
2794,2.18,1589738595.7444239
2795,13.42,1589738651.969939
2796,1.33,1589738666.0457149
2797,1.13,1589738680.106025
2798,1.37,1589738694.1709042
2799,2.08,1589738715.258571
2800,212.0,1589738820.69035
2801,1.18,1589738827.7125518
2802,2.2,1589738855.812024
2803,1.81,1589738876.8919601
2804,1.55,1589738890.9447198
2805,4.0,1589738926.0820851
2806,2.29,1589738947.936233
2807,2.04,1589738976.0668979
2808,32.22,1589739039.74064
